,molecule_chembl_id,canonical_smiles,pIC50,fp
371,CHEMBL2431480,CCCCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,5.628932137728264,[1 1 0 ... 0 0 0]
372,CHEMBL2431523,CCCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,5.394479476562531,[1 0 0 ... 0 0 0]
373,CHEMBL2431522,COC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,5.827981190575444,[1 0 0 ... 0 0 0]
374,CHEMBL2431521,O=C(O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,5.907279355315901,[1 0 0 ... 0 0 0]
375,CHEMBL2431520,Cc1ccc(NC2=C(C(=O)O)C(=O)CS2)cc1C,4.301029995663981,[1 0 0 ... 0 0 0]
376,CHEMBL2431519,Cc1ccc(NC2=CC(=O)CS2)cc1C,4.941536014397749,[1 0 0 ... 0 0 0]
377,CHEMBL2431518,CCOC(=O)C1=C(Nc2ccc3c(c2)c2ccccc2n3CC)SCC1=O,6.406713932979542,[1 0 0 ... 0 0 0]
378,CHEMBL2431517,CCOC(=O)C1=C(Nc2ccc3cc4ccccc4cc3c2)SCC1=O,6.705533773838407,[1 0 0 ... 0 0 0]
379,CHEMBL2431516,CCOC(=O)C1=C(Nc2ccc3c(c2)CCC3)SCC1=O,6.070070439915412,[1 0 0 ... 0 0 0]
380,CHEMBL2431515,CCOC(=O)C1=C(Nc2ccc3ccccc3c2)SCC1=O,7.698970004336019,[1 0 0 ... 0 0 0]
381,CHEMBL2431514,CCOC(=O)C1=C(Nc2cnc3ccccc3c2)SCC1=O,6.454692883534176,[0 0 0 ... 0 0 0]
382,CHEMBL2431513,CCOC(=O)C1=C(Nc2ccc3c(c2)CCCC3)SCC1=O,7.036212172654444,[1 0 0 ... 0 0 0]
383,CHEMBL2431512,CCOC(=O)C1=C(Nc2ccc(Br)cc2C)SCC1=O,4.301029995663981,[1 1 0 ... 0 0 0]
384,CHEMBL2431511,CCOC(=O)C1=C(Nc2ccc(C)c(F)c2)SCC1=O,6.27083521030723,[1 0 0 ... 0 0 0]
385,CHEMBL2431510,CCOC(=O)C1=C(Nc2ccc(C)c(C)c2)SCC1=O,6.59176003468815,[1 0 0 ... 0 0 0]
386,CHEMBL2431509,CCOC(=O)C1=C(Nc2cc(Cl)cc(Cl)c2)SCC1=O,5.925183559354825,[0 0 0 ... 1 1 0]
387,CHEMBL2431508,CCOC(=O)C1=C(Nc2cccc(C(F)(F)F)c2)SCC1=O,4.301029995663981,[1 0 0 ... 0 0 0]
388,CHEMBL2431507,CCOC(=O)C1=C(Nc2ccc(Br)c(C(F)(F)F)c2)SCC1=O,5.791827473332878,[1 0 0 ... 0 0 0]
389,CHEMBL2431506,CCOC(=O)C1=C(Nc2ccc(Cl)c(C(F)(F)F)c2)SCC1=O,6.124360062995832,[1 0 0 ... 0 0 0]
390,CHEMBL2431505,CCOC(=O)C1=C(Nc2ccc(C(C)(C)C)cc2)SCC1=O,6.6439741428068775,[1 1 0 ... 0 0 0]
391,CHEMBL2431504,CCOC(=O)C1=C(Nc2ccc(S(F)(F)(F)(F)F)cc2)SCC1=O,6.252588192113577,[1 1 0 ... 0 0 0]
392,CHEMBL2431503,CCOC(=O)C1=C(Nc2ccc(C(F)(F)F)cc2)SCC1=O,6.43533393574791,[1 1 0 ... 0 0 0]
393,CHEMBL1334527,CCOC(=O)C1=C(Nc2ccccc2)SCC1=O,4.301029995663981,[1 1 0 ... 0 0 0]
394,CHEMBL1732938,CCOC(=O)C1=C(Nc2ccc(Cl)cc2)SCC1=O,5.953504835665291,[1 1 0 ... 0 0 0]
395,CHEMBL3218512,O=C(NCC(c1ccccc1)c1ccccc1)c1ccccc1O,4.673664139071248,[1 0 0 ... 0 0 0]
396,CHEMBL3218515,O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(Cl)c1O,4.355561410532162,[1 0 0 ... 0 0 0]
397,CHEMBL3218516,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1O,4.987162775294828,[0 0 0 ... 0 0 0]
398,CHEMBL3218517,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Cl)ccc1O,5.040958607678906,[1 0 0 ... 0 0 0]
399,CHEMBL3218518,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Cl)cc(Cl)c1O,5.154901959985743,[1 0 0 ... 1 1 0]
400,CHEMBL3218519,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(Br)ccc1O,4.966576244513051,[1 0 0 ... 0 0 0]
401,CHEMBL3217764,O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(F)c1O,4.583359492661719,[1 0 0 ... 0 0 0]
402,CHEMBL3218520,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(F)c(F)c1O,5.00436480540245,[0 0 0 ... 0 0 0]
403,CHEMBL3218521,O=C(NCC(c1ccccc1)c1ccccc1)c1c(O)cccc1F,3.903089986991944,[1 0 0 ... 0 0 0]
404,CHEMBL3218522,Cc1ccc(O)c(C(=O)NCC(c2ccccc2)c2ccccc2)c1,4.841637507904751,[1 0 0 ... 0 0 0]
405,CHEMBL3218523,COc1cccc(C(=O)NCC(c2ccccc2)c2ccccc2)c1O,3.3010299956639813,[1 0 0 ... 0 0 0]
406,CHEMBL3218524,COc1ccc(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)c1,4.853871964321762,[0 0 0 ... 0 0 0]
407,CHEMBL3218525,COc1ccc(O)c(C(=O)NCC(c2ccccc2)c2ccccc2)c1,4.742321425130816,[1 0 0 ... 0 0 0]
408,CHEMBL3218526,COc1cccc(O)c1C(=O)NCC(c1ccccc1)c1ccccc1,3.903089986991944,[1 0 0 ... 0 0 0]
409,CHEMBL3218527,O=C(NCC(c1ccccc1)c1ccccc1)c1cccc(CO)c1O,4.0,[1 0 0 ... 0 0 0]
410,CHEMBL3218528,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(CO)cc1O,4.335358024443875,[0 0 0 ... 0 0 0]
411,CHEMBL3218529,O=C(NCC(c1ccccc1)c1ccccc1)c1cc(CO)ccc1O,5.096910013008056,[1 0 0 ... 0 0 0]
412,CHEMBL3218530,O=Cc1ccc(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)c1,4.782516055786093,[0 0 0 ... 0 0 0]
413,CHEMBL3289671,Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1,7.698970004336019,[0 0 0 ... 0 0 0]
414,CHEMBL3289672,Cc1cc(Nc2cc(F)c(C(F)(F)F)c(F)c2)n2nc(C(F)(F)F)nc2n1,7.657577319177793,[0 0 0 ... 0 0 0]
415,CHEMBL1956290,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,7.455931955649724,[0 0 0 ... 0 0 0]
416,CHEMBL3289670,Cc1cc(Nc2ccc(C(F)(F)F)c(F)c2)n2nc(C(C)(F)F)nc2n1,7.455931955649724,[0 0 0 ... 0 0 0]
417,CHEMBL1738786,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,7.337242168318426,[0 0 0 ... 0 0 0]
418,CHEMBL492529,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2ncnc2n1,6.568636235841013,[0 0 0 ... 0 0 0]
419,CHEMBL973,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,5.4089353929735005,[0 0 0 ... 0 0 0]
420,CHEMBL2178108,CC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C,6.200659450546418,[0 0 0 ... 0 0 0]
421,CHEMBL1235108,CC(=O)c1sc(Nc2ccccc2)nc1C,5.0,[0 0 0 ... 0 0 0]
422,CHEMBL3410570,CC(=O)c1sc(Nc2ccc(Br)cc2)nc1C,5.0,[0 0 0 ... 0 0 0]
423,CHEMBL3410571,CC(=O)c1sc(Nc2ccc(C(C)(C)C)cc2)nc1C,5.0,[0 0 0 ... 0 0 0]
424,CHEMBL3410572,CC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C,5.827105302247824,[0 0 0 ... 0 0 0]
425,CHEMBL3410573,CC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C,5.0,[0 0 0 ... 0 0 0]
426,CHEMBL3410574,CC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1C,5.370080964496458,[0 0 0 ... 0 0 0]
427,CHEMBL3410575,CC(=O)c1sc(Nc2ccc(Br)c(C(F)(F)F)c2)nc1C,5.0,[0 0 0 ... 0 0 0]
428,CHEMBL3410576,CC(=O)c1sc(Nc2ccc3ccccc3c2)nc1C,6.059981844992337,[0 0 0 ... 0 0 0]
429,CHEMBL3410577,CC(=O)c1sc(Nc2ccc3cc4ccccc4cc3c2)nc1C,5.0,[0 0 0 ... 0 0 0]
430,CHEMBL1460972,CCOC(=O)c1sc(Nc2ccc(Br)cc2)nc1C,5.610479534153622,[0 0 0 ... 0 0 0]
431,CHEMBL3410578,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C,5.0,[0 0 0 ... 0 0 0]
432,CHEMBL3410579,CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C,5.0,[0 0 0 ... 0 0 0]
433,CHEMBL3410580,CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C,5.0,[0 0 0 ... 0 0 0]
434,CHEMBL3410581,CCOC(=O)c1sc(Nc2ccc3ccccc3c2)nc1C,5.0,[0 0 0 ... 0 0 0]
435,CHEMBL3410582,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1N,5.0,[0 0 0 ... 0 0 0]
436,CHEMBL3410583,CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1N,5.0,[0 0 0 ... 0 0 0]
437,CHEMBL3410584,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1NC(=O)C1CC1,5.0,[1 1 0 ... 0 0 0]
438,CHEMBL3410585,CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1NC(=O)C1CC1,5.0,[1 1 0 ... 0 0 0]
439,CHEMBL3410586,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1NC(=O)c1ccccc1,5.0,[1 0 0 ... 0 0 0]
440,CHEMBL3410587,CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1NC(=O)c1ccccc1,5.0,[1 0 0 ... 0 0 0]
441,CHEMBL3410588,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C1CC1,5.0,[0 0 0 ... 0 0 0]
442,CHEMBL3410589,CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C1CC1,5.0,[0 0 0 ... 0 0 0]
443,CHEMBL3410590,CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C1CC1,5.0,[0 0 0 ... 0 0 0]
444,CHEMBL3410591,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1C(C)(C)C,5.0,[0 0 0 ... 0 0 0]
445,CHEMBL3410592,CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1C(C)(C)C,5.0,[0 0 0 ... 0 0 0]
446,CHEMBL3410593,CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1C(C)(C)C,5.0,[0 0 0 ... 0 0 0]
447,CHEMBL3410594,CCOC(=O)c1sc(Nc2ccc(C)c(C)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
448,CHEMBL3410595,CCOC(=O)c1sc(Nc2ccc(C)c(F)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
449,CHEMBL3410596,CCOC(=O)c1sc(Nc2ccc(C)c(Cl)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
450,CHEMBL3410597,CCOC(=O)c1sc(Nc2ccccc2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
451,CHEMBL3410598,CCOC(=O)c1sc(Nc2ccc(OC)cc2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
452,CHEMBL3410599,CCOC(=O)c1sc(Nc2ccc(Cl)cc2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
453,CHEMBL3410600,CCOC(=O)c1sc(Nc2ccc(C(F)(F)F)cc2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
454,CHEMBL3410601,CCOC(=O)c1sc(Nc2ccc(C(C)(C)C)cc2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
455,CHEMBL3410602,CCOC(=O)c1sc(Nc2ccc(Cl)c(C(F)(F)F)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
456,CHEMBL3410603,CCOC(=O)c1sc(Nc2ccc(Br)c(C(F)(F)F)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
457,CHEMBL3410604,CCOC(=O)c1sc(Nc2ccc(Cl)c(Cl)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
458,CHEMBL3410605,CCOC(=O)c1sc(Nc2cc(Cl)cc(Cl)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 1 1 0]
459,CHEMBL3410606,CCOC(=O)c1sc(Nc2ccc(Br)cc2C)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
460,CHEMBL3410607,CCOC(=O)c1sc(Nc2ccc3c(c2)CCC3)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
461,CHEMBL3410608,CCOC(=O)c1sc(Nc2ccc3c(c2)OCO3)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
462,CHEMBL3410609,CCOC(=O)c1sc(Nc2ccc3c(c2)CCCC3)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
463,CHEMBL3410610,CCOC(=O)c1sc(Nc2ccc3ccccc3c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
464,CHEMBL3410611,CCOC(=O)c1sc(Nc2ccc3cc4ccccc4cc3c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
465,CHEMBL3410612,CCOC(=O)c1sc(Nc2ccc(-c3ccccc3)cc2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
466,CHEMBL3410613,CCOC(=O)c1sc(Nc2ccc(-c3cccc(OC)c3)cc2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
467,CHEMBL3410614,CCOC(=O)c1sc(Nc2ccc(-c3ccccc3)cc2F)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
468,CHEMBL3410615,CCOC(=O)c1sc(Nc2ccc(-c3cccc(OC)c3)cc2F)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
469,CHEMBL3410616,CCOC(=O)c1sc(Nc2c(F)cc(-c3cccc(OC)c3)cc2F)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
470,CHEMBL3410617,CCOC(=O)c1sc(Nc2ccc(Oc3ccccc3)c(Cl)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
471,CHEMBL3410618,CCOC(=O)c1sc(Nc2ccc(OCc3ccccc3)c(Cl)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 0 0 0]
472,CHEMBL3410619,CCOC(=O)c1sc(Nc2ccc(OCc3c(F)cccc3Cl)c(Cl)c2)nc1-c1ccccc1,5.0,[1 1 0 ... 1 0 0]
473,CHEMBL475813,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,7.602059991327962,[0 0 0 ... 0 0 0]
474,CHEMBL2012823,CC(C)NC(=O)c1ccc(-n2cnc3ccccc32)s1,6.164943898279883,[0 0 0 ... 0 0 0]
475,CHEMBL3690108,CCCNC(=O)c1ccc(-n2cccn2)s1,3.6020599913279625,[1 0 0 ... 0 0 0]
476,CHEMBL2012940,O=C(NC1CC1)c1ccc(-n2c(=O)[nH]c3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
477,CHEMBL3694239,Cc1nc2cc3c(cc2n1-c1ccc(C(=O)NC2CC2)s1)OCO3,6.935542010773082,[1 1 0 ... 0 0 0]
478,CHEMBL2012956,Cc1nc2cc(Cl)ccc2n1-c1ccc(C(=O)NC2CC2)s1,7.236572006437063,[1 1 0 ... 0 0 0]
479,CHEMBL3694251,Cc1ccccc1/C=C/c1cc(O)c2ccccc2n1,6.031517051446065,[0 0 0 ... 0 0 0]
480,CHEMBL3690150,Cc1nc2ccccc2n1-c1cscc1C(=O)NC1CC1,4.522878745280337,[1 1 0 ... 0 0 0]
481,CHEMBL3694250,Fc1cc(I)ccc1Nc1ccnc2cc(Cl)ccc12,6.236572006437063,[0 0 0 ... 0 0 0]
482,CHEMBL3690117,CCCNC(=O)c1ccc(N2Cc3cccc(OC)c3Oc3ncccc32)s1,4.522878745280337,[1 0 0 ... 0 0 0]
483,CHEMBL3690144,Cc1nc2cnccc2n1-c1ccc(C(=O)NC2CC2)s1,5.510885630621081,[1 1 0 ... 0 0 0]
484,CHEMBL2012828,CN(C)C(=O)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[0 0 0 ... 0 0 0]
485,CHEMBL3694233,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)s3)nc2c1,4.522878745280337,[0 0 0 ... 0 0 0]
486,CHEMBL3694247,Cc1nc2ccc(-c3ccccc3)cc2n1-c1ccc(C(=O)NC2CC2)s1,7.050609993355087,[1 1 0 ... 0 0 0]
487,CHEMBL3690114,CCCNC(=O)c1ccc(N2CCOc3ccc(Cl)cc32)s1,5.1249387366083,[1 1 0 ... 0 0 0]
488,CHEMBL3690140,CCc1nc2cc(F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,7.173925197299173,[1 1 0 ... 0 0 0]
489,CHEMBL3694237,CCCC/C(=N/OC)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
490,CHEMBL3690146,Cc1nc2ncccc2n1-c1ccc(C(=O)NC2CC2)s1,5.321845961989562,[1 1 0 ... 0 0 0]
491,CHEMBL3690145,Cc1nc2cccnc2n1-c1ccc(C(=O)NC2CC2)s1,5.951558196449596,[1 1 0 ... 0 0 0]
492,CHEMBL2012819,NC(=O)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[0 0 0 ... 0 0 0]
493,CHEMBL3690112,CCCNC(=O)c1ccc(N2CC(C)Sc3ccccc32)s1,4.718966632752273,[1 1 0 ... 0 0 0]
494,CHEMBL3690116,CCCNC(=O)c1ccc(N2CCSc3ncccc32)s1,4.860120913598763,[1 1 0 ... 0 0 0]
495,CHEMBL3690109,CCCNC(=O)c1ccc(N2CCN(C)CC2)s1,3.6020599913279625,[1 1 0 ... 0 0 0]
496,CHEMBL2012831,CCCc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1,6.7447274948966935,[1 1 1 ... 0 0 0]
497,CHEMBL3694246,Cc1nc2cc(-c3ccccc3)ccc2n1-c1ccc(C(=O)NC2CC2)s1,6.749579997691106,[1 1 0 ... 0 0 0]
498,CHEMBL3694234,CCCCC(=O)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
499,CHEMBL3694236,CCCCC(N=O)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
500,CHEMBL3690133,CCNC(=O)c1ccc(-n2cnc3cc(Cl)ccc32)s1,7.251811972993799,[0 0 0 ... 0 0 0]
501,CHEMBL3690107,CCCNC(=O)c1ccc(N2CCCCC2)s1,4.522878745280337,[1 1 1 ... 0 0 0]
502,CHEMBL3690126,CC[C@@H](C)NC(=O)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[1 0 0 ... 0 0 0]
503,CHEMBL3694254,O=C(NC1CC1)c1ccc(N2CCSc3ccccc32)s1,6.6020599913279625,[1 1 0 ... 0 0 0]
504,CHEMBL3694242,Cc1nc2cc3ccccc3cc2n1-c1ccc(C(=O)NC2CC2)s1,7.455931955649724,[1 1 0 ... 0 0 0]
505,CHEMBL3690123,COc1ccc2c(c1)nc(C)n2-c1ccc(C(=O)NC2CC2)s1,6.673664139071248,[1 1 0 ... 0 0 0]
506,CHEMBL3690107,CCCNC(=O)c1ccc(N2CCCCC2)s1,3.638272163982407,[1 1 1 ... 0 0 0]
507,CHEMBL3694238,CCCC/C(=N\OC)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
508,CHEMBL3690135,CCCc1nc2ccccc2n1-c1ccc(C(=O)NCC)s1,6.476253533188435,[1 1 1 ... 0 0 0]
509,CHEMBL3690152,Cn1c(-c2ccc(C(=O)NC3CC3)s2)nc2ccccc21,4.522878745280337,[1 1 0 ... 0 0 0]
510,CHEMBL3694236,CCCCC(N=O)c1ccc(-n2cnc3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
511,CHEMBL3690151,Cc1nc2ccccc2n1-c1cc(C(=O)NC2CC2)cs1,5.769551078621726,[0 0 0 ... 0 0 0]
512,CHEMBL3690111,CCCNC(=O)c1ccc(-n2c(C)nc3ccccc32)s1,6.769551078621726,[1 0 0 ... 0 0 0]
513,CHEMBL3694252,CCCCCC1CCCc2c1nc1ccccc1c2O,6.468521082957745,[1 1 1 ... 0 0 0]
514,CHEMBL3690154,c1ccc2[nH]c(-c3ccc(-c4nc5ccccc5[nH]4)s3)nc2c1,4.522878745280337,[0 0 0 ... 0 0 0]
515,CHEMBL2012943,Cc1cccc2c1nc(C)n2-c1ccc(C(=O)NC2CC2)s1,7.376750709602099,[1 1 0 ... 0 0 0]
516,CHEMBL3690138,CCNC(=O)c1ccc(-n2c(C)nc3cc(C)ccc32)s1,6.950781977329818,[0 0 0 ... 0 0 0]
517,CHEMBL3690111,CCCNC(=O)c1ccc(-n2c(C)nc3ccccc32)s1,6.764471553092451,[1 0 0 ... 0 0 0]
518,CHEMBL3694245,Cc1nc(-c2ccc(Cl)cc2)cn1-c1ccc(C(=O)NC2CC2)s1,6.598599459218456,[1 1 0 ... 0 0 0]
519,CHEMBL3690153,O=C(NC1CC1)c1ccc(-c2nc3ccccc3o2)s1,4.522878745280337,[1 1 0 ... 0 0 0]
520,CHEMBL3694249,O=C(NC1CC1)c1ccc(-n2ncc3ccccc32)s1,4.522878745280337,[1 1 0 ... 0 0 0]
521,CHEMBL3690122,CC[C@H](C)NC(=O)c1ccc(-n2cnc3ccccc32)s1,4.747146969020107,[1 0 0 ... 0 0 0]
522,CHEMBL3690137,CCNC(=O)c1ccc(-n2cnc3cc(C)ccc32)s1,7.1249387366083,[0 0 0 ... 0 0 0]
523,CHEMBL3690109,CCCNC(=O)c1ccc(N2CCN(C)CC2)s1,4.522878745280337,[1 1 0 ... 0 0 0]
524,CHEMBL3690148,CCNC(=O)c1ccc(-n2cc(-c3ccccc3)nc2C)s1,6.380906669373258,[0 0 0 ... 0 0 0]
525,CHEMBL2012830,CCc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1,6.94692155651658,[1 1 0 ... 0 0 0]
526,CHEMBL3690108,CCCNC(=O)c1ccc(-n2cccn2)s1,4.522878745280337,[1 0 0 ... 0 0 0]
527,CHEMBL2012826,CCCCNC(=O)c1ccc(-n2cnc3ccccc32)s1,4.543633966870957,[1 1 0 ... 0 0 0]
528,CHEMBL3690147,Cc1nc(-c2ccccc2)cn1-c1ccc(C(=O)NC2CC2)s1,6.657577319177793,[1 1 0 ... 0 0 0]
529,CHEMBL3690132,O=C(NC1CC1)c1ccc(-n2cnc3cc(Cl)ccc32)s1,6.779891911959945,[1 1 0 ... 0 0 0]
530,CHEMBL3694248,O=C(NC1CC1)c1ccc(-n2nnc3ccccc32)s1,4.552841968657781,[1 1 0 ... 0 0 0]
531,CHEMBL3690125,O=C(c1ccc(-n2cnc3ccccc32)s1)N1CCC1,4.782516055786093,[1 0 0 ... 0 0 0]
532,CHEMBL3690141,CCNC(=O)c1ccc(-n2cnc3cc(F)ccc32)s1,6.978810700930062,[0 0 0 ... 0 0 0]
533,CHEMBL600689,CCOC(=O)c1[nH]c(C)c(Cc2ccc(OCC)cc2)c1C,7.080921907623926,[0 0 0 ... 0 0 0]
534,CHEMBL3690131,CCNC(=O)c1ccc(-n2c(C)nc3cc(F)ccc32)s1,6.785156151952302,[0 0 0 ... 0 0 0]
535,CHEMBL3690136,Cc1ccc2c(c1)ncn2-c1ccc(C(=O)NC2CC2)s1,7.42021640338319,[1 1 0 ... 0 0 0]
536,CHEMBL3694253,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,7.154901959985743,[1 0 0 ... 0 0 0]
537,CHEMBL3690134,CCCNC(=O)c1ccc(-n2cnc3cc(Cl)ccc32)s1,6.489454989793388,[1 0 0 ... 0 0 0]
538,CHEMBL2012821,CCNC(=O)c1ccc(-n2cnc3ccccc32)s1,6.838631997765025,[0 0 0 ... 0 0 0]
539,CHEMBL2012948,Cc1nc2cc(C(F)(F)F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,7.387216143280264,[1 1 0 ... 0 0 0]
540,CHEMBL3690121,O=C(c1ccc(-n2cnc3ccccc32)s1)N1CCCCC1,4.522878745280337,[1 1 0 ... 0 0 0]
541,CHEMBL3690124,Cc1nc2cc(F)ccc2n1-c1ccc(C(=O)NC2CC2)s1,7.055517327849832,[1 1 0 ... 0 0 0]
542,CHEMBL3690104,CCCNC(=S)c1ccc(-n2ccc3ccccc32)s1,6.338187314462739,[1 0 0 ... 0 0 0]
543,CHEMBL3690142,CCNC(=O)c1ccc(-n2c(CC)nc3cc(F)ccc32)s1,6.749579997691106,[1 0 0 ... 0 0 0]
544,CHEMBL3694253,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,7.376750709602099,[1 0 0 ... 0 0 0]
545,CHEMBL3694253,CCCNC(=O)c1ccc(-n2c(C)cc3ccccc32)s1,7.1938200260161125,[1 0 0 ... 0 0 0]
546,CHEMBL2012956,Cc1nc2cc(Cl)ccc2n1-c1ccc(C(=O)NC2CC2)s1,7.397940008672037,[1 1 0 ... 0 0 0]
547,CHEMBL3690139,CCNC(=O)c1ccc(-n2c(CC)nc3ccccc32)s1,6.863279432843593,[1 0 0 ... 0 0 0]
548,CHEMBL3690105,CCCNC(=O)c1ccc(N2CCOCC2)s1,3.6020599913279625,[1 1 0 ... 0 0 0]
549,CHEMBL3690120,CCNC(=O)c1ccc(-n2c(C)nc3ccccc32)s1,6.718966632752273,[0 0 0 ... 0 0 0]
550,CHEMBL2012947,Cc1nc2ccc(OC(F)(F)F)cc2n1-c1ccc(C(=O)NC2CC2)s1,7.443697499232712,[1 1 0 ... 0 0 0]
551,CHEMBL3694243,Cc1nc2cc(OC(C)C)ccc2n1-c1ccc(C(=O)NC2CC2)s1,6.91721462968355,[1 1 0 ... 0 0 0]
552,CHEMBL3694241,CCNC(=O)c1cccc(-n2c(C)nc3cc(F)ccc32)c1,4.522878745280337,[1 0 0 ... 0 0 0]
553,CHEMBL3690110,CCCNC(=O)c1ccc(-n2ccnc2)s1,3.7825160557860937,[1 0 0 ... 0 0 0]
554,CHEMBL3694240,CCNC(=O)c1ccc(-n2c(C)nc3cc(F)ccc32)cc1,5.542118103266008,[0 0 0 ... 0 0 0]
555,CHEMBL3690104,CCCNC(=S)c1ccc(-n2ccc3ccccc32)s1,6.337242168318426,[1 0 0 ... 0 0 0]
556,CHEMBL2012944,Cc1ccc2c(c1)nc(C)n2-c1ccc(C(=O)NC2CC2)s1,7.251811972993799,[1 1 0 ... 0 0 0]
557,CHEMBL2012829,Cc1nc2ccccc2n1-c1ccc(C(=O)NC2CC2)s1,7.00436480540245,[1 1 0 ... 0 0 0]
